"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2017,"MAR","EDDR","Saarbruecken","Germany",370,1698,98,"Saarbruecken (EDDR) "
2017,"APR","EDDR","Saarbruecken","Germany",385,1779,0,"Saarbruecken (EDDR) "
2017,"MAY","EDDR","Saarbruecken","Germany",442,2052,64,"Saarbruecken (EDDR) "
2017,"JUN","EDDR","Saarbruecken","Germany",464,2156,83,"Saarbruecken (EDDR) "
2017,"JUL","EDDR","Saarbruecken","Germany",465,2145,261,"Saarbruecken (EDDR) "
2017,"AUG","EDDR","Saarbruecken","Germany",461,2158,119,"Saarbruecken (EDDR) "
2017,"SEP","EDDR","Saarbruecken","Germany",440,2037,115,"Saarbruecken (EDDR) "
2017,"OCT","EDDR","Saarbruecken","Germany",422,1902,112,"Saarbruecken (EDDR) "
2017,"NOV","EDDR","Saarbruecken","Germany",275,1213,15,"Saarbruecken (EDDR) "
2017,"DEC","EDDR","Saarbruecken","Germany",196,860,191,"Saarbruecken (EDDR) "
2017,"JAN","EDDS","Stuttgart","Germany",3742,29213,17540,"Stuttgart (EDDS) "
2017,"FEB","EDDS","Stuttgart","Germany",3692,29313,6401,"Stuttgart (EDDS) "
2017,"MAR","EDDS","Stuttgart","Germany",4657,35973,9090,"Stuttgart (EDDS) "
2017,"APR","EDDS","Stuttgart","Germany",4639,36261,9558,"Stuttgart (EDDS) "
2017,"MAY","EDDS","Stuttgart","Germany",5374,40575,12055,"Stuttgart (EDDS) "
2017,"JUN","EDDS","Stuttgart","Germany",5619,45138,14065,"Stuttgart (EDDS) "
2017,"JUL","EDDS","Stuttgart","Germany",5739,47094,14371,"Stuttgart (EDDS) "
2017,"AUG","EDDS","Stuttgart","Germany",5449,44279,11737,"Stuttgart (EDDS) "
2017,"SEP","EDDS","Stuttgart","Germany",5568,44633,13258,"Stuttgart (EDDS) "
2017,"OCT","EDDS","Stuttgart","Germany",5666,48348,13865,"Stuttgart (EDDS) "
2017,"NOV","EDDS","Stuttgart","Germany",4402,36875,10845,"Stuttgart (EDDS) "
2017,"DEC","EDDS","Stuttgart","Germany",3938,33960,14427,"Stuttgart (EDDS) "
2017,"JAN","EDDT","Berlin/ Tegel","Germany",6629,49752,12652,"Berlin/ Tegel (EDDT) "
2017,"FEB","EDDT","Berlin/ Tegel","Germany",6222,45728,11390,"Berlin/ Tegel (EDDT) "
2017,"MAR","EDDT","Berlin/ Tegel","Germany",6772,50530,13044,"Berlin/ Tegel (EDDT) "
2017,"APR","EDDT","Berlin/ Tegel","Germany",7281,54440,13631,"Berlin/ Tegel (EDDT) "
2017,"MAY","EDDT","Berlin/ Tegel","Germany",8135,59430,16255,"Berlin/ Tegel (EDDT) "
2017,"JUN","EDDT","Berlin/ Tegel","Germany",7972,59492,17830,"Berlin/ Tegel (EDDT) "
2017,"JUL","EDDT","Berlin/ Tegel","Germany",8200,61545,16438,"Berlin/ Tegel (EDDT) "
2017,"AUG","EDDT","Berlin/ Tegel","Germany",7901,58743,15020,"Berlin/ Tegel (EDDT) "
2017,"SEP","EDDT","Berlin/ Tegel","Germany",8062,59778,17176,"Berlin/ Tegel (EDDT) "
2017,"OCT","EDDT","Berlin/ Tegel","Germany",7389,55327,13869,"Berlin/ Tegel (EDDT) "
2017,"NOV","EDDT","Berlin/ Tegel","Germany",4862,36816,5849,"Berlin/ Tegel (EDDT) "
2017,"DEC","EDDT","Berlin/ Tegel","Germany",4700,35813,6272,"Berlin/ Tegel (EDDT) "
2017,"JAN","EDDV","Hanover","Germany",2017,15768,7356,"Hanover (EDDV) "
2017,"FEB","EDDV","Hanover","Germany",1901,14357,3076,"Hanover (EDDV) "
2017,"MAR","EDDV","Hanover","Germany",2458,17736,2701,"Hanover (EDDV) "
2017,"APR","EDDV","Hanover","Germany",2523,19269,2408,"Hanover (EDDV) "
2017,"MAY","EDDV","Hanover","Germany",2923,22055,3059,"Hanover (EDDV) "
2017,"JUN","EDDV","Hanover","Germany",2975,23341,1799,"Hanover (EDDV) "
2017,"JUL","EDDV","Hanover","Germany",3057,23955,2343,"Hanover (EDDV) "
2017,"AUG","EDDV","Hanover","Germany",3020,22065,3174,"Hanover (EDDV) "
2017,"SEP","EDDV","Hanover","Germany",3038,22661,3689,"Hanover (EDDV) "
2017,"OCT","EDDV","Hanover","Germany",3078,23161,3172,"Hanover (EDDV) "
2017,"NOV","EDDV","Hanover","Germany",2247,16550,2325,"Hanover (EDDV) "
2017,"DEC","EDDV","Hanover","Germany",2033,16096,4291,"Hanover (EDDV) "
2017,"JAN","EDDW","Bremen","Germany",1014,7345,685,"Bremen (EDDW) "
2017,"FEB","EDDW","Bremen","Germany",1093,7491,691,"Bremen (EDDW) "
2017,"MAR","EDDW","Bremen","Germany",1344,9343,802,"Bremen (EDDW) "
2017,"APR","EDDW","Bremen","Germany",1341,9859,462,"Bremen (EDDW) "
2017,"MAY","EDDW","Bremen","Germany",1597,11270,1369,"Bremen (EDDW) "
2017,"JUN","EDDW","Bremen","Germany",1598,11506,1341,"Bremen (EDDW) "
2017,"JUL","EDDW","Bremen","Germany",1604,11595,1132,"Bremen (EDDW) "
2017,"AUG","EDDW","Bremen","Germany",1564,11124,1351,"Bremen (EDDW) "
2017,"SEP","EDDW","Bremen","Germany",1528,11105,1236,"Bremen (EDDW) "
2017,"OCT","EDDW","Bremen","Germany",1602,12057,1638,"Bremen (EDDW) "
2017,"NOV","EDDW","Bremen","Germany",1144,8460,851,"Bremen (EDDW) "
2017,"DEC","EDDW","Bremen","Germany",1013,7611,686,"Bremen (EDDW) "
2017,"JAN","EETN","Tallinn","Estonia",1471,9992,1102,"Tallinn (EETN) "
2017,"FEB","EETN","Tallinn","Estonia",1372,8918,763,"Tallinn (EETN) "
2017,"MAR","EETN","Tallinn","Estonia",1654,11155,1349,"Tallinn (EETN) "
2017,"APR","EETN","Tallinn","Estonia",1615,10717,2894,"Tallinn (EETN) "
2017,"MAY","EETN","Tallinn","Estonia",1858,12057,2389,"Tallinn (EETN) "
2017,"JUN","EETN","Tallinn","Estonia",1886,13295,3439,"Tallinn (EETN) "
2017,"JUL","EETN","Tallinn","Estonia",1955,13596,2550,"Tallinn (EETN) "
2017,"AUG","EETN","Tallinn","Estonia",2093,14397,2504,"Tallinn (EETN) "
2017,"SEP","EETN","Tallinn","Estonia",2034,12242,1462,"Tallinn (EETN) "
2017,"OCT","EETN","Tallinn","Estonia",1981,12265,1479,"Tallinn (EETN) "
2017,"NOV","EETN","Tallinn","Estonia",1713,11585,987,"Tallinn (EETN) "
2017,"DEC","EETN","Tallinn","Estonia",1557,10731,749,"Tallinn (EETN) "
2017,"JAN","EFHK","Helsinki/ Vantaa","Finland",6538,49434,34233,"Helsinki/ Vantaa (EFHK) "
2017,"FEB","EFHK","Helsinki/ Vantaa","Finland",6173,45965,38469,"Helsinki/ Vantaa (EFHK) "
2017,"MAR","EFHK","Helsinki/ Vantaa","Finland",6940,52105,18680,"Helsinki/ Vantaa (EFHK) "
2017,"APR","EFHK","Helsinki/ Vantaa","Finland",6666,50009,14590,"Helsinki/ Vantaa (EFHK) "
2017,"MAY","EFHK","Helsinki/ Vantaa","Finland",7208,53841,9615,"Helsinki/ Vantaa (EFHK) "
2017,"JUN","EFHK","Helsinki/ Vantaa","Finland",7431,56174,11823,"Helsinki/ Vantaa (EFHK) "
2017,"JUL","EFHK","Helsinki/ Vantaa","Finland",6823,51400,8763,"Helsinki/ Vantaa (EFHK) "
2017,"AUG","EFHK","Helsinki/ Vantaa","Finland",7378,54676,9610,"Helsinki/ Vantaa (EFHK) "
2017,"SEP","EFHK","Helsinki/ Vantaa","Finland",8030,59913,15428,"Helsinki/ Vantaa (EFHK) "
2017,"OCT","EFHK","Helsinki/ Vantaa","Finland",7982,60133,23825,"Helsinki/ Vantaa (EFHK) "
2017,"NOV","EFHK","Helsinki/ Vantaa","Finland",7628,57653,26353,"Helsinki/ Vantaa (EFHK) "
2017,"DEC","EFHK","Helsinki/ Vantaa","Finland",7132,54782,34315,"Helsinki/ Vantaa (EFHK) "
2017,"JAN","EGBB","Birmingham","United Kingdom",4069,39680,2217,"Birmingham (EGBB) "
2017,"FEB","EGBB","Birmingham","United Kingdom",3892,32663,7357,"Birmingham (EGBB) "
2017,"MAR","EGBB","Birmingham","United Kingdom",4463,36439,7820,"Birmingham (EGBB) "
2017,"APR","EGBB","Birmingham","United Kingdom",4726,36889,9095,"Birmingham (EGBB) "
2017,"MAY","EGBB","Birmingham","United Kingdom",5618,46525,13374,"Birmingham (EGBB) "
2017,"JUN","EGBB","Birmingham","United Kingdom",5704,45902,14374,"Birmingham (EGBB) "
2017,"JUL","EGBB","Birmingham","United Kingdom",5982,48643,14333,"Birmingham (EGBB) "
2017,"AUG","EGBB","Birmingham","United Kingdom",5896,48391,14462,"Birmingham (EGBB) "
2017,"SEP","EGBB","Birmingham","United Kingdom",5611,46458,14295,"Birmingham (EGBB) "
2017,"OCT","EGBB","Birmingham","United Kingdom",5102,41030,9129,"Birmingham (EGBB) "
2017,"NOV","EGBB","Birmingham","United Kingdom",3845,29311,4335,"Birmingham (EGBB) "
2017,"DEC","EGBB","Birmingham","United Kingdom",3754,28906,5956,"Birmingham (EGBB) "
2017,"JAN","EGCC","Manchester","United Kingdom",6503,69333,26260,"Manchester (EGCC) "
2017,"FEB","EGCC","Manchester","United Kingdom",6145,65903,25181,"Manchester (EGCC) "
2017,"MAR","EGCC","Manchester","United Kingdom",7076,75654,29226,"Manchester (EGCC) "
2017,"APR","EGCC","Manchester","United Kingdom",7370,77925,28933,"Manchester (EGCC) "
2017,"MAY","EGCC","Manchester","United Kingdom",8529,91995,36737,"Manchester (EGCC) "
2017,"JUN","EGCC","Manchester","United Kingdom",9101,100555,40503,"Manchester (EGCC) "
2017,"JUL","EGCC","Manchester","United Kingdom",9589,106911,47099,"Manchester (EGCC) "
2017,"AUG","EGCC","Manchester","United Kingdom",9864,109177,48991,"Manchester (EGCC) "
2017,"SEP","EGCC","Manchester","United Kingdom",9401,104104,48786,"Manchester (EGCC) "
2017,"OCT","EGCC","Manchester","United Kingdom",8377,91423,33535,"Manchester (EGCC) "
2017,"NOV","EGCC","Manchester","United Kingdom",6616,72099,21529,"Manchester (EGCC) "
2017,"DEC","EGCC","Manchester","United Kingdom",6589,72765,31141,"Manchester (EGCC) "
2017,"JAN","EGGD","Bristol","United Kingdom",2404,19630,1336,"Bristol (EGGD) "
2017,"FEB","EGGD","Bristol","United Kingdom",2291,18651,2168,"Bristol (EGGD) "
2017,"MAR","EGGD","Bristol","United Kingdom",2743,21982,2312,"Bristol (EGGD) "
2017,"APR","EGGD","Bristol","United Kingdom",3037,23913,1826,"Bristol (EGGD) "
2017,"MAY","EGGD","Bristol","United Kingdom",3176,26203,3407,"Bristol (EGGD) "
2017,"JUN","EGGD","Bristol","United Kingdom",3271,26054,4366,"Bristol (EGGD) "
2017,"JUL","EGGD","Bristol","United Kingdom",3294,26433,3785,"Bristol (EGGD) "
2017,"AUG","EGGD","Bristol","United Kingdom",3395,26816,3694,"Bristol (EGGD) "
2017,"SEP","EGGD","Bristol","United Kingdom",3187,25611,4217,"Bristol (EGGD) "
2017,"OCT","EGGD","Bristol","United Kingdom",3102,24614,2981,"Bristol (EGGD) "
2017,"NOV","EGGD","Bristol","United Kingdom",2399,18310,1589,"Bristol (EGGD) "
2017,"DEC","EGGD","Bristol","United Kingdom",2199,17390,2851,"Bristol (EGGD) "
2017,"JAN","EGGW","London/ Luton","United Kingdom",4619,42507,16513,"London/ Luton (EGGW) "
2017,"FEB","EGGW","London/ Luton","United Kingdom",4561,41790,19311,"London/ Luton (EGGW) "
2017,"MAR","EGGW","London/ Luton","United Kingdom",5238,48376,21553,"London/ Luton (EGGW) "
2017,"APR","EGGW","London/ Luton","United Kingdom",5372,50322,19538,"London/ Luton (EGGW) "
2017,"MAY","EGGW","London/ Luton","United Kingdom",5986,54634,30769,"London/ Luton (EGGW) "
2017,"JUN","EGGW","London/ Luton","United Kingdom",6062,55943,30690,"London/ Luton (EGGW) "
2017,"JUL","EGGW","London/ Luton","United Kingdom",6316,58286,34529,"London/ Luton (EGGW) "
2017,"AUG","EGGW","London/ Luton","United Kingdom",6117,57773,29319,"London/ Luton (EGGW) "
2017,"SEP","EGGW","London/ Luton","United Kingdom",6001,55487,32976,"London/ Luton (EGGW) "
2017,"OCT","EGGW","London/ Luton","United Kingdom",5869,54366,24080,"London/ Luton (EGGW) "
2017,"NOV","EGGW","London/ Luton","United Kingdom",4460,40679,14682,"London/ Luton (EGGW) "
2017,"DEC","EGGW","London/ Luton","United Kingdom",4736,43501,21738,"London/ Luton (EGGW) "
2017,"JAN","EGKK","London/ Gatwick","United Kingdom",8990,100494,51806,"London/ Gatwick (EGKK) "
2017,"FEB","EGKK","London/ Gatwick","United Kingdom",9007,98146,64204,"London/ Gatwick (EGKK) "
2017,"MAR","EGKK","London/ Gatwick","United Kingdom",10337,108917,72070,"London/ Gatwick (EGKK) "
2017,"APR","EGKK","London/ Gatwick","United Kingdom",11206,118074,72031,"London/ Gatwick (EGKK) "
2017,"MAY","EGKK","London/ Gatwick","United Kingdom",12142,141182,94238,"London/ Gatwick (EGKK) "
2017,"JUN","EGKK","London/ Gatwick","United Kingdom",12482,133555,116115,"London/ Gatwick (EGKK) "
2017,"JUL","EGKK","London/ Gatwick","United Kingdom",13036,138679,136447,"London/ Gatwick (EGKK) "
2017,"AUG","EGKK","London/ Gatwick","United Kingdom",13251,142350,132961,"London/ Gatwick (EGKK) "
2017,"SEP","EGKK","London/ Gatwick","United Kingdom",12541,134680,127828,"London/ Gatwick (EGKK) "
2017,"OCT","EGKK","London/ Gatwick","United Kingdom",11729,121528,93007,"London/ Gatwick (EGKK) "
2017,"NOV","EGKK","London/ Gatwick","United Kingdom",8926,90506,41562,"London/ Gatwick (EGKK) "
2017,"DEC","EGKK","London/ Gatwick","United Kingdom",9718,99624,58111,"London/ Gatwick (EGKK) "
2017,"JAN","EGLC","London/ City","United Kingdom",3112,15078,6915,"London/ City (EGLC) "
2017,"FEB","EGLC","London/ City","United Kingdom",3327,16339,10104,"London/ City (EGLC) "
2017,"MAR","EGLC","London/ City","United Kingdom",3822,19026,11859,"London/ City (EGLC) "
2017,"APR","EGLC","London/ City","United Kingdom",3187,15941,8735,"London/ City (EGLC) "
2017,"MAY","EGLC","London/ City","United Kingdom",3585,17252,7428,"London/ City (EGLC) "
2017,"JUN","EGLC","London/ City","United Kingdom",3566,17695,8933,"London/ City (EGLC) "
2017,"JUL","EGLC","London/ City","United Kingdom",3309,16437,7392,"London/ City (EGLC) "
2017,"AUG","EGLC","London/ City","United Kingdom",3244,16314,7357,"London/ City (EGLC) "
2017,"SEP","EGLC","London/ City","United Kingdom",NA,NA,NA,"London/ City (EGLC) "
2017,"OCT","EGLC","London/ City","United Kingdom",3543,17995,10324,"London/ City (EGLC) "
2017,"NOV","EGLC","London/ City","United Kingdom",3388,17283,9339,"London/ City (EGLC) "
2017,"DEC","EGLC","London/ City","United Kingdom",2733,13993,7086,"London/ City (EGLC) "
2017,"JAN","EGLL","London/ Heathrow","United Kingdom",17501,238184,131065,"London/ Heathrow (EGLL) "
2017,"FEB","EGLL","London/ Heathrow","United Kingdom",16430,223828,127834,"London/ Heathrow (EGLL) "
2017,"MAR","EGLL","London/ Heathrow","United Kingdom",17989,248654,138618,"London/ Heathrow (EGLL) "
2017,"APR","EGLL","London/ Heathrow","United Kingdom",17906,248857,140569,"London/ Heathrow (EGLL) "
2017,"MAY","EGLL","London/ Heathrow","United Kingdom",19058,256954,166988,"London/ Heathrow (EGLL) "
2017,"JUN","EGLL","London/ Heathrow","United Kingdom",18953,262338,171941,"London/ Heathrow (EGLL) "
2017,"JUL","EGLL","London/ Heathrow","United Kingdom",19498,269740,181799,"London/ Heathrow (EGLL) "
2017,"AUG","EGLL","London/ Heathrow","United Kingdom",19685,274285,177518,"London/ Heathrow (EGLL) "
2017,"SEP","EGLL","London/ Heathrow","United Kingdom",19121,265011,178276,"London/ Heathrow (EGLL) "
2017,"OCT","EGLL","London/ Heathrow","United Kingdom",18703,261218,168690,"London/ Heathrow (EGLL) "
2017,"NOV","EGLL","London/ Heathrow","United Kingdom",18037,254636,136455,"London/ Heathrow (EGLL) "
2017,"DEC","EGLL","London/ Heathrow","United Kingdom",17643,247209,148186,"London/ Heathrow (EGLL) "
2017,"JAN","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"FEB","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"MAR","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"APR","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"MAY","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"JUN","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"JUL","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"AUG","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"SEP","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"OCT","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"NOV","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"DEC","EGNT","Newcastle","United Kingdom",NA,NA,NA,"Newcastle (EGNT) "
2017,"JAN","EGPD","Aberdeen","United Kingdom",2091,17980,5211,"Aberdeen (EGPD) "
2017,"FEB","EGPD","Aberdeen","United Kingdom",2093,17952,5266,"Aberdeen (EGPD) "
2017,"MAR","EGPD","Aberdeen","United Kingdom",2396,20221,5567,"Aberdeen (EGPD) "
2017,"APR","EGPD","Aberdeen","United Kingdom",2283,18738,5830,"Aberdeen (EGPD) "
2017,"MAY","EGPD","Aberdeen","United Kingdom",2567,21727,6615,"Aberdeen (EGPD) "
2017,"JUN","EGPD","Aberdeen","United Kingdom",2506,21057,7137,"Aberdeen (EGPD) "
2017,"JUL","EGPD","Aberdeen","United Kingdom",2463,20979,6589,"Aberdeen (EGPD) "
2017,"AUG","EGPD","Aberdeen","United Kingdom",2520,21357,6828,"Aberdeen (EGPD) "
2017,"SEP","EGPD","Aberdeen","United Kingdom",2607,21779,8781,"Aberdeen (EGPD) "
2017,"OCT","EGPD","Aberdeen","United Kingdom",2671,22225,8590,"Aberdeen (EGPD) "
2017,"NOV","EGPD","Aberdeen","United Kingdom",2592,21843,7817,"Aberdeen (EGPD) "
2017,"DEC","EGPD","Aberdeen","United Kingdom",2223,18858,7752,"Aberdeen (EGPD) "
2017,"JAN","EGPF","Glasgow","United Kingdom",3226,32439,6453,"Glasgow (EGPF) "
2017,"FEB","EGPF","Glasgow","United Kingdom",3087,31100,6572,"Glasgow (EGPF) "
2017,"MAR","EGPF","Glasgow","United Kingdom",3625,36482,7330,"Glasgow (EGPF) "
2017,"APR","EGPF","Glasgow","United Kingdom",3732,37675,8186,"Glasgow (EGPF) "
2017,"MAY","EGPF","Glasgow","United Kingdom",4225,42868,12184,"Glasgow (EGPF) "
2017,"JUN","EGPF","Glasgow","United Kingdom",4384,44393,14043,"Glasgow (EGPF) "
2017,"JUL","EGPF","Glasgow","United Kingdom",4525,46176,10513,"Glasgow (EGPF) "
2017,"AUG","EGPF","Glasgow","United Kingdom",4421,45262,8274,"Glasgow (EGPF) "
2017,"SEP","EGPF","Glasgow","United Kingdom",4442,45132,11002,"Glasgow (EGPF) "
2017,"OCT","EGPF","Glasgow","United Kingdom",4357,44341,9969,"Glasgow (EGPF) "
2017,"NOV","EGPF","Glasgow","United Kingdom",3532,35403,7062,"Glasgow (EGPF) "
2017,"DEC","EGPF","Glasgow","United Kingdom",3173,31903,6963,"Glasgow (EGPF) "
2017,"JAN","EGPH","Edinburgh","United Kingdom",3837,37694,7334,"Edinburgh (EGPH) "
2017,"FEB","EGPH","Edinburgh","United Kingdom",3948,38143,9758,"Edinburgh (EGPH) "
2017,"MAR","EGPH","Edinburgh","United Kingdom",4675,44908,13695,"Edinburgh (EGPH) "
2017,"APR","EGPH","Edinburgh","United Kingdom",5221,49992,12897,"Edinburgh (EGPH) "
2017,"MAY","EGPH","Edinburgh","United Kingdom",5336,52323,17163,"Edinburgh (EGPH) "
2017,"JUN","EGPH","Edinburgh","United Kingdom",5529,53544,19867,"Edinburgh (EGPH) "
2017,"JUL","EGPH","Edinburgh","United Kingdom",5760,55942,21700,"Edinburgh (EGPH) "
2017,"AUG","EGPH","Edinburgh","United Kingdom",5762,55296,21245,"Edinburgh (EGPH) "
2017,"SEP","EGPH","Edinburgh","United Kingdom",5460,52514,21296,"Edinburgh (EGPH) "
2017,"OCT","EGPH","Edinburgh","United Kingdom",5436,52055,17421,"Edinburgh (EGPH) "
2017,"NOV","EGPH","Edinburgh","United Kingdom",4509,42866,10154,"Edinburgh (EGPH) "
2017,"DEC","EGPH","Edinburgh","United Kingdom",4236,40476,10445,"Edinburgh (EGPH) "
2017,"JAN","EGSS","London/ Stansted","United Kingdom",6446,63603,21933,"London/ Stansted (EGSS) "
2017,"FEB","EGSS","London/ Stansted","United Kingdom",5808,56481,21933,"London/ Stansted (EGSS) "
2017,"MAR","EGSS","London/ Stansted","United Kingdom",6639,63909,22293,"London/ Stansted (EGSS) "
2017,"APR","EGSS","London/ Stansted","United Kingdom",7094,70908,21634,"London/ Stansted (EGSS) "
2017,"MAY","EGSS","London/ Stansted","United Kingdom",7763,80064,28441,"London/ Stansted (EGSS) "
2017,"JUN","EGSS","London/ Stansted","United Kingdom",7782,73908,34524,"London/ Stansted (EGSS) "
2017,"JUL","EGSS","London/ Stansted","United Kingdom",8214,79710,40383,"London/ Stansted (EGSS) "
2017,"AUG","EGSS","London/ Stansted","United Kingdom",8287,78532,37320,"London/ Stansted (EGSS) "
2017,"SEP","EGSS","London/ Stansted","United Kingdom",8673,85296,42146,"London/ Stansted (EGSS) "
2017,"OCT","EGSS","London/ Stansted","United Kingdom",8420,80268,31732,"London/ Stansted (EGSS) "
2017,"NOV","EGSS","London/ Stansted","United Kingdom",6868,66676,21581,"London/ Stansted (EGSS) "
2017,"DEC","EGSS","London/ Stansted","United Kingdom",6776,66385,28374,"London/ Stansted (EGSS) "
2017,"JAN","EHAM","Amsterdam/ Schiphol","Netherlands",16569,165428,64546,"Amsterdam/ Schiphol (EHAM) "
2017,"FEB","EHAM","Amsterdam/ Schiphol","Netherlands",15368,152003,52931,"Amsterdam/ Schiphol (EHAM) "
2017,"MAR","EHAM","Amsterdam/ Schiphol","Netherlands",18946,177812,59241,"Amsterdam/ Schiphol (EHAM) "
2017,"APR","EHAM","Amsterdam/ Schiphol","Netherlands",19898,220307,80071,"Amsterdam/ Schiphol (EHAM) "
2017,"MAY","EHAM","Amsterdam/ Schiphol","Netherlands",21156,225438,78192,"Amsterdam/ Schiphol (EHAM) "
2017,"JUN","EHAM","Amsterdam/ Schiphol","Netherlands",21681,207071,59352,"Amsterdam/ Schiphol (EHAM) "
2017,"JUL","EHAM","Amsterdam/ Schiphol","Netherlands",21721,213658,59852,"Amsterdam/ Schiphol (EHAM) "
2017,"AUG","EHAM","Amsterdam/ Schiphol","Netherlands",21866,200812,55150,"Amsterdam/ Schiphol (EHAM) "
2017,"SEP","EHAM","Amsterdam/ Schiphol","Netherlands",20671,187439,59283,"Amsterdam/ Schiphol (EHAM) "
2017,"OCT","EHAM","Amsterdam/ Schiphol","Netherlands",20737,189932,62128,"Amsterdam/ Schiphol (EHAM) "
2017,"NOV","EHAM","Amsterdam/ Schiphol","Netherlands",19363,179055,61474,"Amsterdam/ Schiphol (EHAM) "
2017,"DEC","EHAM","Amsterdam/ Schiphol","Netherlands",18396,166694,76608,"Amsterdam/ Schiphol (EHAM) "
2017,"JAN","EICK","Cork","Ireland",662,4945,373,"Cork (EICK) "
2017,"FEB","EICK","Cork","Ireland",625,4566,465,"Cork (EICK) "
2017,"MAR","EICK","Cork","Ireland",717,5306,618,"Cork (EICK) "
2017,"APR","EICK","Cork","Ireland",791,6171,589,"Cork (EICK) "
2017,"MAY","EICK","Cork","Ireland",943,6727,495,"Cork (EICK) "
2017,"JUN","EICK","Cork","Ireland",1088,7805,592,"Cork (EICK) "
2017,"JUL","EICK","Cork","Ireland",1131,8343,765,"Cork (EICK) "
2017,"AUG","EICK","Cork","Ireland",1123,8166,695,"Cork (EICK) "
2017,"SEP","EICK","Cork","Ireland",955,6984,696,"Cork (EICK) "
2017,"OCT","EICK","Cork","Ireland",900,6388,734,"Cork (EICK) "
2017,"NOV","EICK","Cork","Ireland",709,5596,392,"Cork (EICK) "
2017,"DEC","EICK","Cork","Ireland",701,5503,445,"Cork (EICK) "
2017,"JAN","EIDW","Dublin","Ireland",7099,61311,24364,"Dublin (EIDW) "
2017,"FEB","EIDW","Dublin","Ireland",7110,65669,31650,"Dublin (EIDW) "
2017,"MAR","EIDW","Dublin","Ireland",8359,74709,34334,"Dublin (EIDW) "
2017,"APR","EIDW","Dublin","Ireland",8752,75413,36449,"Dublin (EIDW) "
2017,"MAY","EIDW","Dublin","Ireland",9503,90681,57820,"Dublin (EIDW) "
2017,"JUN","EIDW","Dublin","Ireland",9553,83362,61586,"Dublin (EIDW) "
2017,"JUL","EIDW","Dublin","Ireland",9754,85960,62237,"Dublin (EIDW) "
2017,"AUG","EIDW","Dublin","Ireland",9662,83209,59523,"Dublin (EIDW) "
2017,"SEP","EIDW","Dublin","Ireland",9216,80431,63007,"Dublin (EIDW) "
2017,"OCT","EIDW","Dublin","Ireland",8858,76087,56478,"Dublin (EIDW) "
2017,"NOV","EIDW","Dublin","Ireland",7600,63289,33430,"Dublin (EIDW) "
2017,"DEC","EIDW","Dublin","Ireland",7522,62962,34671,"Dublin (EIDW) "
2017,"JAN","EKCH","Copenhagen/ Kastrup","Denmark",9062,84020,21198,"Copenhagen/ Kastrup (EKCH) "
2017,"FEB","EKCH","Copenhagen/ Kastrup","Denmark",8869,83862,30066,"Copenhagen/ Kastrup (EKCH) "
2017,"MAR","EKCH","Copenhagen/ Kastrup","Denmark",10555,97233,16086,"Copenhagen/ Kastrup (EKCH) "
2017,"APR","EKCH","Copenhagen/ Kastrup","Denmark",10080,92218,12512,"Copenhagen/ Kastrup (EKCH) "
2017,"MAY","EKCH","Copenhagen/ Kastrup","Denmark",10954,103599,15716,"Copenhagen/ Kastrup (EKCH) "
2017,"JUN","EKCH","Copenhagen/ Kastrup","Denmark",10977,99901,21779,"Copenhagen/ Kastrup (EKCH) "
2017,"JUL","EKCH","Copenhagen/ Kastrup","Denmark",10808,100278,22014,"Copenhagen/ Kastrup (EKCH) "
2017,"AUG","EKCH","Copenhagen/ Kastrup","Denmark",10976,100462,20124,"Copenhagen/ Kastrup (EKCH) "
2017,"SEP","EKCH","Copenhagen/ Kastrup","Denmark",10842,104018,23133,"Copenhagen/ Kastrup (EKCH) "
2017,"OCT","EKCH","Copenhagen/ Kastrup","Denmark",10765,99421,18234,"Copenhagen/ Kastrup (EKCH) "
2017,"NOV","EKCH","Copenhagen/ Kastrup","Denmark",9526,86502,14494,"Copenhagen/ Kastrup (EKCH) "
2017,"DEC","EKCH","Copenhagen/ Kastrup","Denmark",8379,77039,17853,"Copenhagen/ Kastrup (EKCH) "
2017,"JAN","ELLX","Luxembourg","Luxembourg",2657,20797,15906,"Luxembourg (ELLX) "
