"YEAR","MONTH","ICAO","NAME","STATE","ASMA_RADIUS","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2014,"MAR","ESSA","Stockholm/ Arlanda","Sweden",40,9675,120767,11764,"Stockholm/ Arlanda (ESSA)"
2014,"APR","ESSA","Stockholm/ Arlanda","Sweden",40,9370,117340,7302,"Stockholm/ Arlanda (ESSA)"
2014,"MAY","ESSA","Stockholm/ Arlanda","Sweden",40,10007,123696,8630,"Stockholm/ Arlanda (ESSA)"
2014,"JUN","ESSA","Stockholm/ Arlanda","Sweden",40,9699,119743,8113,"Stockholm/ Arlanda (ESSA)"
2014,"JUL","ESSA","Stockholm/ Arlanda","Sweden",40,8421,101091,1432,"Stockholm/ Arlanda (ESSA)"
2014,"AUG","ESSA","Stockholm/ Arlanda","Sweden",40,9138,110035,7018,"Stockholm/ Arlanda (ESSA)"
2014,"SEP","ESSA","Stockholm/ Arlanda","Sweden",40,10357,124938,14984,"Stockholm/ Arlanda (ESSA)"
2014,"OCT","ESSA","Stockholm/ Arlanda","Sweden",40,10388,125680,15266,"Stockholm/ Arlanda (ESSA)"
2014,"NOV","ESSA","Stockholm/ Arlanda","Sweden",40,8914,106731,12666,"Stockholm/ Arlanda (ESSA)"
2014,"DEC","ESSA","Stockholm/ Arlanda","Sweden",40,7955,95632,13704,"Stockholm/ Arlanda (ESSA)"
2014,"JAN","GCLP","Gran Canaria","Spain",40,3758,52543,4371,"Gran Canaria (GCLP)"
2014,"FEB","GCLP","Gran Canaria","Spain",40,3394,48115,5466,"Gran Canaria (GCLP)"
2014,"MAR","GCLP","Gran Canaria","Spain",40,3915,55652,5767,"Gran Canaria (GCLP)"
2014,"APR","GCLP","Gran Canaria","Spain",40,3467,48533,3526,"Gran Canaria (GCLP)"
2014,"MAY","GCLP","Gran Canaria","Spain",40,2845,39820,2240,"Gran Canaria (GCLP)"
2014,"JUN","GCLP","Gran Canaria","Spain",40,2834,39647,2630,"Gran Canaria (GCLP)"
2014,"JUL","GCLP","Gran Canaria","Spain",40,3132,43884,3694,"Gran Canaria (GCLP)"
2014,"AUG","GCLP","Gran Canaria","Spain",40,3307,46357,2611,"Gran Canaria (GCLP)"
2014,"SEP","GCLP","Gran Canaria","Spain",40,2895,40696,2906,"Gran Canaria (GCLP)"
2014,"OCT","GCLP","Gran Canaria","Spain",40,3334,46429,3448,"Gran Canaria (GCLP)"
2014,"NOV","GCLP","Gran Canaria","Spain",40,3626,51117,5749,"Gran Canaria (GCLP)"
2014,"DEC","GCLP","Gran Canaria","Spain",40,3742,52855,6607,"Gran Canaria (GCLP)"
2014,"JAN","LEBL","Barcelona","Spain",40,8857,111262,10484,"Barcelona (LEBL)"
2014,"FEB","LEBL","Barcelona","Spain",40,8415,105226,12674,"Barcelona (LEBL)"
2014,"MAR","LEBL","Barcelona","Spain",40,10007,128388,13134,"Barcelona (LEBL)"
2014,"APR","LEBL","Barcelona","Spain",40,11406,148256,19364,"Barcelona (LEBL)"
2014,"MAY","LEBL","Barcelona","Spain",40,12506,158170,27232,"Barcelona (LEBL)"
2014,"JUN","LEBL","Barcelona","Spain",40,12955,167134,34033,"Barcelona (LEBL)"
2014,"JUL","LEBL","Barcelona","Spain",40,13756,177444,38440,"Barcelona (LEBL)"
2014,"AUG","LEBL","Barcelona","Spain",40,13727,178430,30413,"Barcelona (LEBL)"
2014,"SEP","LEBL","Barcelona","Spain",40,7064,95346,12966,"Barcelona (LEBL)"
2014,"OCT","LEBL","Barcelona","Spain",40,11997,150867,21137,"Barcelona (LEBL)"
2014,"NOV","LEBL","Barcelona","Spain",40,9297,119279,13659,"Barcelona (LEBL)"
2014,"DEC","LEBL","Barcelona","Spain",40,9064,114360,10354,"Barcelona (LEBL)"
2014,"JAN","LEMD","Madrid/ Barajas","Spain",40,12640,173790,12237,"Madrid/ Barajas (LEMD)"
2014,"FEB","LEMD","Madrid/ Barajas","Spain",40,11687,162026,13564,"Madrid/ Barajas (LEMD)"
2014,"MAR","LEMD","Madrid/ Barajas","Spain",40,13556,183287,13136,"Madrid/ Barajas (LEMD)"
2014,"APR","LEMD","Madrid/ Barajas","Spain",40,13994,190205,13441,"Madrid/ Barajas (LEMD)"
2014,"MAY","LEMD","Madrid/ Barajas","Spain",40,14695,199027,12912,"Madrid/ Barajas (LEMD)"
2014,"JUN","LEMD","Madrid/ Barajas","Spain",40,14750,200321,14810,"Madrid/ Barajas (LEMD)"
2014,"JUL","LEMD","Madrid/ Barajas","Spain",40,15346,208427,11769,"Madrid/ Barajas (LEMD)"
2014,"AUG","LEMD","Madrid/ Barajas","Spain",40,14477,197904,7158,"Madrid/ Barajas (LEMD)"
2014,"SEP","LEMD","Madrid/ Barajas","Spain",40,14691,201949,10826,"Madrid/ Barajas (LEMD)"
2014,"OCT","LEMD","Madrid/ Barajas","Spain",40,14984,203831,13372,"Madrid/ Barajas (LEMD)"
2014,"NOV","LEMD","Madrid/ Barajas","Spain",40,13626,186194,13367,"Madrid/ Barajas (LEMD)"
2014,"DEC","LEMD","Madrid/ Barajas","Spain",40,13587,180398,15954,"Madrid/ Barajas (LEMD)"
2014,"JAN","LEMG","Málaga","Spain",40,2656,36907,1430,"Málaga (LEMG)"
2014,"FEB","LEMG","Málaga","Spain",40,2579,35686,1761,"Málaga (LEMG)"
2014,"MAR","LEMG","Málaga","Spain",40,3202,43479,1901,"Málaga (LEMG)"
2014,"APR","LEMG","Málaga","Spain",40,4735,64426,5345,"Málaga (LEMG)"
2014,"MAY","LEMG","Málaga","Spain",40,4958,65090,3711,"Málaga (LEMG)"
2014,"JUN","LEMG","Málaga","Spain",40,5062,67752,5556,"Málaga (LEMG)"
2014,"JUL","LEMG","Málaga","Spain",40,5832,77768,6826,"Málaga (LEMG)"
2014,"AUG","LEMG","Málaga","Spain",40,6056,80535,5392,"Málaga (LEMG)"
2014,"SEP","LEMG","Málaga","Spain",40,5115,68675,4874,"Málaga (LEMG)"
2014,"OCT","LEMG","Málaga","Spain",40,4722,62363,4394,"Málaga (LEMG)"
2014,"NOV","LEMG","Málaga","Spain",40,2975,40319,2335,"Málaga (LEMG)"
2014,"DEC","LEMG","Málaga","Spain",40,2785,38076,916,"Málaga (LEMG)"
2014,"JAN","LEPA","Palma de Mallorca","Spain",40,2277,29339,1097,"Palma de Mallorca (LEPA)"
2014,"FEB","LEPA","Palma de Mallorca","Spain",40,2234,28773,1105,"Palma de Mallorca (LEPA)"
2014,"MAR","LEPA","Palma de Mallorca","Spain",40,3171,41550,1131,"Palma de Mallorca (LEPA)"
2014,"APR","LEPA","Palma de Mallorca","Spain",40,6247,77116,5352,"Palma de Mallorca (LEPA)"
2014,"MAY","LEPA","Palma de Mallorca","Spain",40,8740,109786,11557,"Palma de Mallorca (LEPA)"
2014,"JUN","LEPA","Palma de Mallorca","Spain",40,9971,123533,16021,"Palma de Mallorca (LEPA)"
2014,"JUL","LEPA","Palma de Mallorca","Spain",40,11468,138926,22515,"Palma de Mallorca (LEPA)"
2014,"AUG","LEPA","Palma de Mallorca","Spain",40,12079,151983,21263,"Palma de Mallorca (LEPA)"
2014,"SEP","LEPA","Palma de Mallorca","Spain",40,9758,121870,14885,"Palma de Mallorca (LEPA)"
2014,"OCT","LEPA","Palma de Mallorca","Spain",40,7441,91557,7862,"Palma de Mallorca (LEPA)"
2014,"NOV","LEPA","Palma de Mallorca","Spain",40,2884,37345,1883,"Palma de Mallorca (LEPA)"
2014,"DEC","LEPA","Palma de Mallorca","Spain",40,2585,33706,679,"Palma de Mallorca (LEPA)"
2014,"JAN","LFLL","Lyon-Saint-Exupéry","France",40,2580,33659,1050,"Lyon-Saint-Exupéry (LFLL)"
2014,"FEB","LFLL","Lyon-Saint-Exupéry","France",40,2497,32546,1319,"Lyon-Saint-Exupéry (LFLL)"
2014,"MAR","LFLL","Lyon-Saint-Exupéry","France",40,2814,36536,837,"Lyon-Saint-Exupéry (LFLL)"
2014,"APR","LFLL","Lyon-Saint-Exupéry","France",40,4312,55953,3378,"Lyon-Saint-Exupéry (LFLL)"
2014,"MAY","LFLL","Lyon-Saint-Exupéry","France",40,4478,58063,3696,"Lyon-Saint-Exupéry (LFLL)"
2014,"JUN","LFLL","Lyon-Saint-Exupéry","France",40,4654,60697,3707,"Lyon-Saint-Exupéry (LFLL)"
2014,"JUL","LFLL","Lyon-Saint-Exupéry","France",40,4769,61943,3099,"Lyon-Saint-Exupéry (LFLL)"
2014,"AUG","LFLL","Lyon-Saint-Exupéry","France",40,4208,53864,198,"Lyon-Saint-Exupéry (LFLL)"
2014,"SEP","LFLL","Lyon-Saint-Exupéry","France",40,4599,59145,3499,"Lyon-Saint-Exupéry (LFLL)"
2014,"OCT","LFLL","Lyon-Saint-Exupéry","France",40,4574,59168,3703,"Lyon-Saint-Exupéry (LFLL)"
2014,"NOV","LFLL","Lyon-Saint-Exupéry","France",40,3829,49562,4057,"Lyon-Saint-Exupéry (LFLL)"
2014,"DEC","LFLL","Lyon-Saint-Exupéry","France",40,3845,49787,4124,"Lyon-Saint-Exupéry (LFLL)"
2014,"JAN","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"FEB","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"MAR","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"APR","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"MAY","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"JUN","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"JUL","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"AUG","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"SEP","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"OCT","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"NOV","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"DEC","LFMN","Nice-Côte d’Azur","France",40,NA,NA,NA,"Nice-Côte d'Azur (LFMN)"
2014,"JAN","LFPG","Paris-Charles-de-Gaulle","France",40,16869,241566,16825,"Paris-Charles-de-Gaulle (LFPG)"
2014,"FEB","LFPG","Paris-Charles-de-Gaulle","France",40,15215,215603,15451,"Paris-Charles-de-Gaulle (LFPG)"
2014,"MAR","LFPG","Paris-Charles-de-Gaulle","France",40,17283,254343,10077,"Paris-Charles-de-Gaulle (LFPG)"
2014,"APR","LFPG","Paris-Charles-de-Gaulle","France",40,18096,264462,9699,"Paris-Charles-de-Gaulle (LFPG)"
2014,"MAY","LFPG","Paris-Charles-de-Gaulle","France",40,19308,281383,14450,"Paris-Charles-de-Gaulle (LFPG)"
2014,"JUN","LFPG","Paris-Charles-de-Gaulle","France",40,19254,287087,12411,"Paris-Charles-de-Gaulle (LFPG)"
2014,"JUL","LFPG","Paris-Charles-de-Gaulle","France",40,21232,307289,9944,"Paris-Charles-de-Gaulle (LFPG)"
2014,"AUG","LFPG","Paris-Charles-de-Gaulle","France",40,21406,301816,15630,"Paris-Charles-de-Gaulle (LFPG)"
2014,"SEP","LFPG","Paris-Charles-de-Gaulle","France",40,16300,242152,13642,"Paris-Charles-de-Gaulle (LFPG)"
2014,"OCT","LFPG","Paris-Charles-de-Gaulle","France",40,19641,282127,15712,"Paris-Charles-de-Gaulle (LFPG)"
2014,"NOV","LFPG","Paris-Charles-de-Gaulle","France",40,17580,261155,14302,"Paris-Charles-de-Gaulle (LFPG)"
2014,"DEC","LFPG","Paris-Charles-de-Gaulle","France",40,18029,257233,20944,"Paris-Charles-de-Gaulle (LFPG)"
2014,"JAN","LFPO","Paris-Orly","France",40,8056,114959,8260,"Paris-Orly (LFPO)"
2014,"FEB","LFPO","Paris-Orly","France",40,7460,105451,9517,"Paris-Orly (LFPO)"
2014,"MAR","LFPO","Paris-Orly","France",40,9026,122057,8480,"Paris-Orly (LFPO)"
2014,"APR","LFPO","Paris-Orly","France",40,9458,129336,8607,"Paris-Orly (LFPO)"
2014,"MAY","LFPO","Paris-Orly","France",40,9775,133504,10762,"Paris-Orly (LFPO)"
2014,"JUN","LFPO","Paris-Orly","France",40,9914,131732,7958,"Paris-Orly (LFPO)"
2014,"JUL","LFPO","Paris-Orly","France",40,10506,143516,9493,"Paris-Orly (LFPO)"
2014,"AUG","LFPO","Paris-Orly","France",40,9610,135813,6712,"Paris-Orly (LFPO)"
2014,"SEP","LFPO","Paris-Orly","France",40,9472,124333,5917,"Paris-Orly (LFPO)"
2014,"OCT","LFPO","Paris-Orly","France",40,9866,137138,11487,"Paris-Orly (LFPO)"
2014,"NOV","LFPO","Paris-Orly","France",40,8753,118362,7326,"Paris-Orly (LFPO)"
2014,"DEC","LFPO","Paris-Orly","France",40,8829,124289,17222,"Paris-Orly (LFPO)"
2014,"JAN","LGAV","Athens","Greece",40,4194,55420,1405,"Athens (LGAV)"
2014,"FEB","LGAV","Athens","Greece",40,3800,50472,1884,"Athens (LGAV)"
2014,"MAR","LGAV","Athens","Greece",40,4304,56984,2734,"Athens (LGAV)"
2014,"APR","LGAV","Athens","Greece",40,5428,71359,3220,"Athens (LGAV)"
2014,"MAY","LGAV","Athens","Greece",40,5965,78513,3037,"Athens (LGAV)"
2014,"JUN","LGAV","Athens","Greece",40,6505,85728,4637,"Athens (LGAV)"
2014,"JUL","LGAV","Athens","Greece",40,7298,95958,3996,"Athens (LGAV)"
2014,"AUG","LGAV","Athens","Greece",40,7445,97433,3243,"Athens (LGAV)"
2014,"SEP","LGAV","Athens","Greece",40,6581,86588,3245,"Athens (LGAV)"
2014,"OCT","LGAV","Athens","Greece",40,6223,82249,4240,"Athens (LGAV)"
2014,"NOV","LGAV","Athens","Greece",40,4871,64575,1584,"Athens (LGAV)"
2014,"DEC","LGAV","Athens","Greece",40,5031,66315,2761,"Athens (LGAV)"
2014,"JAN","LHBP","Budapest/ Ferihegy","Hungary",40,3007,37920,3240,"Budapest/ Ferihegy (LHBP)"
2014,"FEB","LHBP","Budapest/ Ferihegy","Hungary",40,2775,34943,2747,"Budapest/ Ferihegy (LHBP)"
2014,"MAR","LHBP","Budapest/ Ferihegy","Hungary",40,3235,42009,2517,"Budapest/ Ferihegy (LHBP)"
2014,"APR","LHBP","Budapest/ Ferihegy","Hungary",40,3553,46068,2205,"Budapest/ Ferihegy (LHBP)"
2014,"MAY","LHBP","Budapest/ Ferihegy","Hungary",40,3639,47358,2309,"Budapest/ Ferihegy (LHBP)"
2014,"JUN","LHBP","Budapest/ Ferihegy","Hungary",40,3872,51048,1341,"Budapest/ Ferihegy (LHBP)"
2014,"JUL","LHBP","Budapest/ Ferihegy","Hungary",40,3995,51204,1872,"Budapest/ Ferihegy (LHBP)"
2014,"AUG","LHBP","Budapest/ Ferihegy","Hungary",40,3924,50682,1407,"Budapest/ Ferihegy (LHBP)"
2014,"SEP","LHBP","Budapest/ Ferihegy","Hungary",40,3780,48978,2427,"Budapest/ Ferihegy (LHBP)"
2014,"OCT","LHBP","Budapest/ Ferihegy","Hungary",40,3785,48911,1796,"Budapest/ Ferihegy (LHBP)"
2014,"NOV","LHBP","Budapest/ Ferihegy","Hungary",40,3249,40268,2359,"Budapest/ Ferihegy (LHBP)"
2014,"DEC","LHBP","Budapest/ Ferihegy","Hungary",40,3219,42014,2258,"Budapest/ Ferihegy (LHBP)"
2014,"JAN","LIMC","Milan/ Malpensa","Italy",40,5624,69459,5292,"Milan/ Malpensa (LIMC)"
2014,"FEB","LIMC","Milan/ Malpensa","Italy",40,5200,64501,3907,"Milan/ Malpensa (LIMC)"
2014,"MAR","LIMC","Milan/ Malpensa","Italy",40,6178,76433,4731,"Milan/ Malpensa (LIMC)"
2014,"APR","LIMC","Milan/ Malpensa","Italy",40,6554,80484,3949,"Milan/ Malpensa (LIMC)"
2014,"MAY","LIMC","Milan/ Malpensa","Italy",40,8366,100436,7940,"Milan/ Malpensa (LIMC)"
2014,"JUN","LIMC","Milan/ Malpensa","Italy",40,7174,86659,3485,"Milan/ Malpensa (LIMC)"
2014,"JUL","LIMC","Milan/ Malpensa","Italy",40,7236,86466,3874,"Milan/ Malpensa (LIMC)"
2014,"AUG","LIMC","Milan/ Malpensa","Italy",40,7209,84773,1858,"Milan/ Malpensa (LIMC)"
2014,"SEP","LIMC","Milan/ Malpensa","Italy",40,7149,86696,2818,"Milan/ Malpensa (LIMC)"
2014,"OCT","LIMC","Milan/ Malpensa","Italy",40,6656,81267,3343,"Milan/ Malpensa (LIMC)"
2014,"NOV","LIMC","Milan/ Malpensa","Italy",40,5526,68041,920,"Milan/ Malpensa (LIMC)"
2014,"DEC","LIMC","Milan/ Malpensa","Italy",40,5555,67841,3722,"Milan/ Malpensa (LIMC)"
2014,"JAN","LIML","Milan/ Linate","Italy",40,3618,39931,2571,"Milan/ Linate (LIML)"
2014,"FEB","LIML","Milan/ Linate","Italy",40,3331,36631,1931,"Milan/ Linate (LIML)"
2014,"MAR","LIML","Milan/ Linate","Italy",40,3665,40476,1878,"Milan/ Linate (LIML)"
2014,"APR","LIML","Milan/ Linate","Italy",40,3686,40828,1967,"Milan/ Linate (LIML)"
2014,"MAY","LIML","Milan/ Linate","Italy",40,3844,42520,1816,"Milan/ Linate (LIML)"
2014,"JUN","LIML","Milan/ Linate","Italy",40,3723,40929,1980,"Milan/ Linate (LIML)"
2014,"JUL","LIML","Milan/ Linate","Italy",40,4106,45108,1692,"Milan/ Linate (LIML)"
2014,"AUG","LIML","Milan/ Linate","Italy",40,3720,40895,142,"Milan/ Linate (LIML)"
2014,"SEP","LIML","Milan/ Linate","Italy",40,3787,41403,720,"Milan/ Linate (LIML)"
2014,"OCT","LIML","Milan/ Linate","Italy",40,3756,41863,2041,"Milan/ Linate (LIML)"
2014,"NOV","LIML","Milan/ Linate","Italy",40,3640,41038,1474,"Milan/ Linate (LIML)"
2014,"DEC","LIML","Milan/ Linate","Italy",40,3541,39945,2511,"Milan/ Linate (LIML)"
2014,"JAN","LIRF","Rome/Fiumicino","Italy",40,10811,133832,19097,"Rome/Fiumicino (LIRF)"
2014,"FEB","LIRF","Rome/Fiumicino","Italy",40,9836,122593,16837,"Rome/Fiumicino (LIRF)"
2014,"MAR","LIRF","Rome/Fiumicino","Italy",40,11511,145253,18264,"Rome/Fiumicino (LIRF)"
2014,"APR","LIRF","Rome/Fiumicino","Italy",40,12503,157044,20859,"Rome/Fiumicino (LIRF)"
2014,"MAY","LIRF","Rome/Fiumicino","Italy",40,13350,166208,20332,"Rome/Fiumicino (LIRF)"
2014,"JUN","LIRF","Rome/Fiumicino","Italy",40,14214,172091,24013,"Rome/Fiumicino (LIRF)"
2014,"JUL","LIRF","Rome/Fiumicino","Italy",40,15229,189023,24815,"Rome/Fiumicino (LIRF)"
2014,"AUG","LIRF","Rome/Fiumicino","Italy",40,15082,184537,20398,"Rome/Fiumicino (LIRF)"
2014,"SEP","LIRF","Rome/Fiumicino","Italy",40,14424,178455,21874,"Rome/Fiumicino (LIRF)"
2014,"OCT","LIRF","Rome/Fiumicino","Italy",40,13615,168708,25032,"Rome/Fiumicino (LIRF)"
2014,"NOV","LIRF","Rome/Fiumicino","Italy",40,11404,135976,30622,"Rome/Fiumicino (LIRF)"
2014,"DEC","LIRF","Rome/Fiumicino","Italy",40,11330,142507,21824,"Rome/Fiumicino (LIRF)"
2014,"JAN","LKPR","Prague","Czech Republic",40,3919,50176,5747,"Prague (LKPR)"
2014,"FEB","LKPR","Prague","Czech Republic",40,3579,45847,3286,"Prague (LKPR)"
2014,"MAR","LKPR","Prague","Czech Republic",40,4496,56610,5790,"Prague (LKPR)"
2014,"APR","LKPR","Prague","Czech Republic",40,4870,61397,6586,"Prague (LKPR)"
2014,"MAY","LKPR","Prague","Czech Republic",40,5349,67516,7749,"Prague (LKPR)"
2014,"JUN","LKPR","Prague","Czech Republic",40,5728,71974,7050,"Prague (LKPR)"
2014,"JUL","LKPR","Prague","Czech Republic",40,5704,71610,6446,"Prague (LKPR)"
2014,"AUG","LKPR","Prague","Czech Republic",40,5688,71998,5430,"Prague (LKPR)"
2014,"SEP","LKPR","Prague","Czech Republic",40,5654,70870,7532,"Prague (LKPR)"
2014,"OCT","LKPR","Prague","Czech Republic",40,5046,63760,5543,"Prague (LKPR)"
2014,"NOV","LKPR","Prague","Czech Republic",40,4109,51655,4867,"Prague (LKPR)"
2014,"DEC","LKPR","Prague","Czech Republic",40,3974,50527,5387,"Prague (LKPR)"
2014,"JAN","LOWW","Vienna","Austria",40,8708,106359,18813,"Vienna (LOWW)"
2014,"FEB","LOWW","Vienna","Austria",40,8152,99035,15844,"Vienna (LOWW)"
2014,"MAR","LOWW","Vienna","Austria",40,9645,119672,18316,"Vienna (LOWW)"
2014,"APR","LOWW","Vienna","Austria",40,10231,127159,19968,"Vienna (LOWW)"
2014,"MAY","LOWW","Vienna","Austria",40,11032,136185,24790,"Vienna (LOWW)"
2014,"JUN","LOWW","Vienna","Austria",40,11069,137345,14880,"Vienna (LOWW)"
2014,"JUL","LOWW","Vienna","Austria",40,11175,138027,18070,"Vienna (LOWW)"
2014,"AUG","LOWW","Vienna","Austria",40,10956,134838,15423,"Vienna (LOWW)"
2014,"SEP","LOWW","Vienna","Austria",40,10956,135013,23619,"Vienna (LOWW)"
2014,"OCT","LOWW","Vienna","Austria",40,10848,133193,25024,"Vienna (LOWW)"
2014,"NOV","LOWW","Vienna","Austria",40,9424,113440,23268,"Vienna (LOWW)"
2014,"DEC","LOWW","Vienna","Austria",40,8757,107997,21205,"Vienna (LOWW)"
2014,"JAN","LPPT","Lisbon","Portugal",40,5372,68220,9402,"Lisbon (LPPT)"
2014,"FEB","LPPT","Lisbon","Portugal",40,4859,61377,6659,"Lisbon (LPPT)"
2014,"MAR","LPPT","Lisbon","Portugal",40,5498,71153,6445,"Lisbon (LPPT)"
2014,"APR","LPPT","Lisbon","Portugal",40,6213,79813,9077,"Lisbon (LPPT)"
2014,"MAY","LPPT","Lisbon","Portugal",40,6788,88351,11662,"Lisbon (LPPT)"
2014,"JUN","LPPT","Lisbon","Portugal",40,6661,85137,5133,"Lisbon (LPPT)"
2014,"JUL","LPPT","Lisbon","Portugal",40,7381,96232,7836,"Lisbon (LPPT)"
2014,"AUG","LPPT","Lisbon","Portugal",40,7391,96763,9332,"Lisbon (LPPT)"
2014,"SEP","LPPT","Lisbon","Portugal",40,6953,86830,6579,"Lisbon (LPPT)"
2014,"OCT","LPPT","Lisbon","Portugal",40,6790,86830,7184,"Lisbon (LPPT)"
2014,"NOV","LPPT","Lisbon","Portugal",40,5709,72346,6706,"Lisbon (LPPT)"
2014,"DEC","LPPT","Lisbon","Portugal",40,5869,77530,13180,"Lisbon (LPPT)"
2014,"JAN","LSGG","Geneva","Switzerland",40,7350,92834,17437,"Geneva (LSGG)"
2014,"FEB","LSGG","Geneva","Switzerland",40,6837,85766,16695,"Geneva (LSGG)"
2014,"MAR","LSGG","Geneva","Switzerland",40,8005,107935,16606,"Geneva (LSGG)"
2014,"APR","LSGG","Geneva","Switzerland",40,7184,95728,11338,"Geneva (LSGG)"
2014,"MAY","LSGG","Geneva","Switzerland",40,7495,98495,15183,"Geneva (LSGG)"
2014,"JUN","LSGG","Geneva","Switzerland",40,7588,101473,16916,"Geneva (LSGG)"
2014,"JUL","LSGG","Geneva","Switzerland",40,7606,99644,17169,"Geneva (LSGG)"
2014,"AUG","LSGG","Geneva","Switzerland",40,7523,96138,13330,"Geneva (LSGG)"
2014,"SEP","LSGG","Geneva","Switzerland",40,7467,98291,13103,"Geneva (LSGG)"
2014,"OCT","LSGG","Geneva","Switzerland",40,7487,96866,14411,"Geneva (LSGG)"
2014,"NOV","LSGG","Geneva","Switzerland",40,6406,81541,10278,"Geneva (LSGG)"
2014,"DEC","LSGG","Geneva","Switzerland",40,7021,91296,17042,"Geneva (LSGG)"
2014,"JAN","LSZH","Zürich","Switzerland",40,9314,121736,27381,"Zürich (LSZH)"
2014,"FEB","LSZH","Zürich","Switzerland",40,8362,109334,22866,"Zürich (LSZH)"
2014,"MAR","LSZH","Zürich","Switzerland",40,9493,124712,25103,"Zürich (LSZH)"
2014,"APR","LSZH","Zürich","Switzerland",40,9729,129226,28264,"Zürich (LSZH)"
2014,"MAY","LSZH","Zürich","Switzerland",40,10589,139755,31959,"Zürich (LSZH)"
2014,"JUN","LSZH","Zürich","Switzerland",40,10746,141778,36868,"Zürich (LSZH)"
2014,"JUL","LSZH","Zürich","Switzerland",40,11190,147684,40324,"Zürich (LSZH)"
2014,"AUG","LSZH","Zürich","Switzerland",40,11171,148370,38430,"Zürich (LSZH)"
2014,"SEP","LSZH","Zürich","Switzerland",40,10887,143069,37337,"Zürich (LSZH)"
2014,"OCT","LSZH","Zürich","Switzerland",40,10912,144338,41071,"Zürich (LSZH)"
2014,"NOV","LSZH","Zürich","Switzerland",40,9129,119572,25851,"Zürich (LSZH)"
2014,"DEC","LSZH","Zürich","Switzerland",40,8967,117746,24693,"Zürich (LSZH)"
2015,"JAN","EBBR","Brussels","Belgium",40,7951,98611,13178,"Brussels (EBBR)"
2015,"FEB","EBBR","Brussels","Belgium",40,7760,96199,9351,"Brussels (EBBR)"
2015,"MAR","EBBR","Brussels","Belgium",40,8821,109706,11417,"Brussels (EBBR)"
2015,"APR","EBBR","Brussels","Belgium",40,9423,118949,11192,"Brussels (EBBR)"
2015,"MAY","EBBR","Brussels","Belgium",40,9753,121253,9826,"Brussels (EBBR)"
2015,"JUN","EBBR","Brussels","Belgium",40,10231,130209,23280,"Brussels (EBBR)"
2015,"JUL","EBBR","Brussels","Belgium",40,10568,133424,17634,"Brussels (EBBR)"
2015,"AUG","EBBR","Brussels","Belgium",40,9934,125167,9102,"Brussels (EBBR)"
2015,"SEP","EBBR","Brussels","Belgium",40,10252,128760,12465,"Brussels (EBBR)"
2015,"OCT","EBBR","Brussels","Belgium",40,9791,122609,7842,"Brussels (EBBR)"
2015,"NOV","EBBR","Brussels","Belgium",40,8815,108258,12883,"Brussels (EBBR)"
2015,"DEC","EBBR","Brussels","Belgium",40,8289,101720,11187,"Brussels (EBBR)"
2015,"JAN","EBCI","Charleroi","Belgium",40,1632,20063,988,"Charleroi (EBCI)"
2015,"FEB","EBCI","Charleroi","Belgium",40,1458,17938,668,"Charleroi (EBCI)"
2015,"MAR","EBCI","Charleroi","Belgium",40,1648,20343,629,"Charleroi (EBCI)"
2015,"APR","EBCI","Charleroi","Belgium",40,1957,24233,407,"Charleroi (EBCI)"
2015,"MAY","EBCI","Charleroi","Belgium",40,2050,25273,301,"Charleroi (EBCI)"
2015,"JUN","EBCI","Charleroi","Belgium",40,1954,24297,610,"Charleroi (EBCI)"
2015,"JUL","EBCI","Charleroi","Belgium",40,2193,27214,277,"Charleroi (EBCI)"
2015,"AUG","EBCI","Charleroi","Belgium",40,2173,26983,0,"Charleroi (EBCI)"
2015,"SEP","EBCI","Charleroi","Belgium",40,2002,24983,922,"Charleroi (EBCI)"
2015,"OCT","EBCI","Charleroi","Belgium",40,2031,25098,609,"Charleroi (EBCI)"
2015,"NOV","EBCI","Charleroi","Belgium",40,1727,21208,1199,"Charleroi (EBCI)"
2015,"DEC","EBCI","Charleroi","Belgium",40,1622,19989,770,"Charleroi (EBCI)"
