YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,FLT_TXO_UNIMP_2,TIME_TXO_UNIMP_2,TIME_TXO_ADD_2,Pivot Label
2014,6,JUN,EGPD,Aberdeen,United Kingdom,"3,114","26,839","9,996",Aberdeen (EGPD)
2014,7,JUL,EGPD,Aberdeen,United Kingdom,"3,201","27,286","10,192",Aberdeen (EGPD)
2014,8,AUG,EGPD,Aberdeen,United Kingdom,"3,074","26,406","8,641",Aberdeen (EGPD)
2014,9,SEP,EGPD,Aberdeen,United Kingdom,"3,173","27,565","10,604",Aberdeen (EGPD)
2014,10,OCT,EGPD,Aberdeen,United Kingdom,"3,250","28,097","10,465",Aberdeen (EGPD)
2014,11,NOV,EGPD,Aberdeen,United Kingdom,"2,922","25,399","9,210",Aberdeen (EGPD)
2014,12,DEC,EGPD,Aberdeen,United Kingdom,"2,661","22,922","8,268",Aberdeen (EGPD)
2014,1,JAN,EGPF,Glasgow,United Kingdom,"2,452","23,248","2,756",Glasgow (EGPF)
2014,2,FEB,EGPF,Glasgow,United Kingdom,"2,414","22,673","3,565",Glasgow (EGPF)
2014,3,MAR,EGPF,Glasgow,United Kingdom,"2,811","26,516","3,413",Glasgow (EGPF)
2014,4,APR,EGPF,Glasgow,United Kingdom,"3,027","28,895","4,075",Glasgow (EGPF)
2014,5,MAY,EGPF,Glasgow,United Kingdom,"3,410","31,967","5,354",Glasgow (EGPF)
2014,6,JUN,EGPF,Glasgow,United Kingdom,"3,694","35,921","6,950",Glasgow (EGPF)
2014,7,JUL,EGPF,Glasgow,United Kingdom,"3,909","38,281","8,035",Glasgow (EGPF)
2014,8,AUG,EGPF,Glasgow,United Kingdom,"3,671","35,930","6,497",Glasgow (EGPF)
2014,9,SEP,EGPF,Glasgow,United Kingdom,"3,682","35,752","7,561",Glasgow (EGPF)
2014,10,OCT,EGPF,Glasgow,United Kingdom,"3,642","35,656","9,318",Glasgow (EGPF)
2014,11,NOV,EGPF,Glasgow,United Kingdom,"3,001","28,540","6,659",Glasgow (EGPF)
2014,12,DEC,EGPF,Glasgow,United Kingdom,,,,Glasgow (EGPF)
2014,1,JAN,EGPH,Edinburgh,United Kingdom,"3,544","34,782","4,487",Edinburgh (EGPH)
2014,2,FEB,EGPH,Edinburgh,United Kingdom,"3,370","32,536","4,721",Edinburgh (EGPH)
2014,3,MAR,EGPH,Edinburgh,United Kingdom,"3,969","38,597","7,054",Edinburgh (EGPH)
2014,4,APR,EGPH,Edinburgh,United Kingdom,"4,336","43,485","6,934",Edinburgh (EGPH)
2014,5,MAY,EGPH,Edinburgh,United Kingdom,"4,672","46,909","7,554",Edinburgh (EGPH)
2014,6,JUN,EGPH,Edinburgh,United Kingdom,"4,715","46,843","8,565",Edinburgh (EGPH)
2014,7,JUL,EGPH,Edinburgh,United Kingdom,"5,057","49,567","11,639",Edinburgh (EGPH)
2014,8,AUG,EGPH,Edinburgh,United Kingdom,"4,848","47,476","9,390",Edinburgh (EGPH)
2014,9,SEP,EGPH,Edinburgh,United Kingdom,"4,791","47,274","11,073",Edinburgh (EGPH)
2014,10,OCT,EGPH,Edinburgh,United Kingdom,"4,691","45,679","8,457",Edinburgh (EGPH)
2014,11,NOV,EGPH,Edinburgh,United Kingdom,"3,789","37,826","5,378",Edinburgh (EGPH)
2014,12,DEC,EGPH,Edinburgh,United Kingdom,"3,762","35,860","5,852",Edinburgh (EGPH)
2014,1,JAN,EGSS,London/ Stansted,United Kingdom,"5,309","49,396","9,749",London/ Stansted (EGSS)
2014,2,FEB,EGSS,London/ Stansted,United Kingdom,"4,910","45,574","9,685",London/ Stansted (EGSS)
2014,3,MAR,EGSS,London/ Stansted,United Kingdom,"5,414","53,994","10,132",London/ Stansted (EGSS)
2014,4,APR,EGSS,London/ Stansted,United Kingdom,"6,291","64,946","11,902",London/ Stansted (EGSS)
2014,5,MAY,EGSS,London/ Stansted,United Kingdom,"6,718","68,056","14,756",London/ Stansted (EGSS)
2014,6,JUN,EGSS,London/ Stansted,United Kingdom,"6,564","67,867","15,734",London/ Stansted (EGSS)
2014,7,JUL,EGSS,London/ Stansted,United Kingdom,"6,599","68,684","17,938",London/ Stansted (EGSS)
2014,8,AUG,EGSS,London/ Stansted,United Kingdom,"6,677","63,624","14,722",London/ Stansted (EGSS)
2014,9,SEP,EGSS,London/ Stansted,United Kingdom,"6,685","72,436","17,748",London/ Stansted (EGSS)
2014,10,OCT,EGSS,London/ Stansted,United Kingdom,"6,759","64,598","14,501",London/ Stansted (EGSS)
2014,11,NOV,EGSS,London/ Stansted,United Kingdom,"5,948","60,521","14,314",London/ Stansted (EGSS)
2014,12,DEC,EGSS,London/ Stansted,United Kingdom,"5,907","57,935","13,661",London/ Stansted (EGSS)
2014,1,JAN,EHAM,Amsterdam/ Schiphol,Netherlands,"15,501","135,991","42,799",Amsterdam/ Schiphol (EHAM)
2014,2,FEB,EHAM,Amsterdam/ Schiphol,Netherlands,"14,441","119,912","38,592",Amsterdam/ Schiphol (EHAM)
2014,3,MAR,EHAM,Amsterdam/ Schiphol,Netherlands,"16,050","136,217","44,013",Amsterdam/ Schiphol (EHAM)
2014,4,APR,EHAM,Amsterdam/ Schiphol,Netherlands,"17,071","155,162","43,916",Amsterdam/ Schiphol (EHAM)
2014,5,MAY,EHAM,Amsterdam/ Schiphol,Netherlands,"18,975","198,576","50,061",Amsterdam/ Schiphol (EHAM)
2014,6,JUN,EHAM,Amsterdam/ Schiphol,Netherlands,"17,177","197,720","59,510",Amsterdam/ Schiphol (EHAM)
2014,7,JUL,EHAM,Amsterdam/ Schiphol,Netherlands,"19,519","208,118","52,289",Amsterdam/ Schiphol (EHAM)
2014,8,AUG,EHAM,Amsterdam/ Schiphol,Netherlands,"18,860","171,880","53,778",Amsterdam/ Schiphol (EHAM)
2014,9,SEP,EHAM,Amsterdam/ Schiphol,Netherlands,"17,608","201,394","54,929",Amsterdam/ Schiphol (EHAM)
2014,10,OCT,EHAM,Amsterdam/ Schiphol,Netherlands,"18,703","166,744","53,372",Amsterdam/ Schiphol (EHAM)
2014,11,NOV,EHAM,Amsterdam/ Schiphol,Netherlands,"15,105","135,782","41,685",Amsterdam/ Schiphol (EHAM)
2014,12,DEC,EHAM,Amsterdam/ Schiphol,Netherlands,"15,676","151,637","46,827",Amsterdam/ Schiphol (EHAM)
2014,1,JAN,EIDW,Dublin,Ireland,"5,695","49,997","16,034",Dublin (EIDW)
2014,2,FEB,EIDW,Dublin,Ireland,"5,150","45,648","15,455",Dublin (EIDW)
2014,3,MAR,EIDW,Dublin,Ireland,"6,014","54,492","17,772",Dublin (EIDW)
2014,4,APR,EIDW,Dublin,Ireland,"6,756","67,262","21,662",Dublin (EIDW)
2014,5,MAY,EIDW,Dublin,Ireland,"7,247","70,153","26,486",Dublin (EIDW)
2014,6,JUN,EIDW,Dublin,Ireland,"7,530","74,788","24,317",Dublin (EIDW)
2014,7,JUL,EIDW,Dublin,Ireland,"7,726","71,858","27,244",Dublin (EIDW)
2014,8,AUG,EIDW,Dublin,Ireland,"7,546","67,174","24,901",Dublin (EIDW)
2014,9,SEP,EIDW,Dublin,Ireland,"7,346","72,889","26,269",Dublin (EIDW)
2014,10,OCT,EIDW,Dublin,Ireland,"7,237","66,052","24,189",Dublin (EIDW)
2014,11,NOV,EIDW,Dublin,Ireland,"6,234","58,945","22,816",Dublin (EIDW)
2014,12,DEC,EIDW,Dublin,Ireland,"6,166","51,658","19,324",Dublin (EIDW)
2014,1,JAN,EKCH,Copenhagen/ Kastrup,Denmark,"8,477","78,738","26,125",Copenhagen/ Kastrup (EKCH)
2014,2,FEB,EKCH,Copenhagen/ Kastrup,Denmark,"8,443","72,748","11,175",Copenhagen/ Kastrup (EKCH)
2014,3,MAR,EKCH,Copenhagen/ Kastrup,Denmark,"9,765","88,300","14,104",Copenhagen/ Kastrup (EKCH)
2014,4,APR,EKCH,Copenhagen/ Kastrup,Denmark,"9,931","93,089","14,439",Copenhagen/ Kastrup (EKCH)
2014,5,MAY,EKCH,Copenhagen/ Kastrup,Denmark,"10,573","96,673","17,300",Copenhagen/ Kastrup (EKCH)
2014,6,JUN,EKCH,Copenhagen/ Kastrup,Denmark,"10,480","95,318","19,845",Copenhagen/ Kastrup (EKCH)
2014,7,JUL,EKCH,Copenhagen/ Kastrup,Denmark,"10,159","94,337","16,892",Copenhagen/ Kastrup (EKCH)
2014,8,AUG,EKCH,Copenhagen/ Kastrup,Denmark,"10,236","90,898","18,563",Copenhagen/ Kastrup (EKCH)
2014,9,SEP,EKCH,Copenhagen/ Kastrup,Denmark,"10,595","99,035","16,624",Copenhagen/ Kastrup (EKCH)
2014,10,OCT,EKCH,Copenhagen/ Kastrup,Denmark,"10,704","95,271","17,636",Copenhagen/ Kastrup (EKCH)
2014,11,NOV,EKCH,Copenhagen/ Kastrup,Denmark,"9,104","84,086","12,243",Copenhagen/ Kastrup (EKCH)
2014,12,DEC,EKCH,Copenhagen/ Kastrup,Denmark,"8,006","70,899","17,756",Copenhagen/ Kastrup (EKCH)
2014,1,JAN,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,2,FEB,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,3,MAR,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,4,APR,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,5,MAY,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,6,JUN,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,7,JUL,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,8,AUG,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,9,SEP,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,10,OCT,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,11,NOV,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,12,DEC,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2014,1,JAN,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,2,FEB,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,3,MAR,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,4,APR,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,5,MAY,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,6,JUN,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,7,JUL,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,8,AUG,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,9,SEP,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,10,OCT,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,11,NOV,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,12,DEC,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2014,1,JAN,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,2,FEB,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,3,MAR,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,4,APR,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,5,MAY,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,6,JUN,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,7,JUL,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,8,AUG,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,9,SEP,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,10,OCT,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,11,NOV,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,12,DEC,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2014,1,JAN,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,2,FEB,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,3,MAR,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,4,APR,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,5,MAY,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,6,JUN,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,7,JUL,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,8,AUG,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,9,SEP,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,10,OCT,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,11,NOV,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,12,DEC,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2014,1,JAN,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,2,FEB,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,3,MAR,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,4,APR,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,5,MAY,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,6,JUN,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,7,JUL,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,8,AUG,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,9,SEP,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,10,OCT,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,11,NOV,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,12,DEC,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2014,1,JAN,EPWA,Warszawa/ Chopina,Poland,"4,777","34,774","22,421",Warszawa/ Chopina (EPWA)
2014,2,FEB,EPWA,Warszawa/ Chopina,Poland,"4,542","33,441","11,202",Warszawa/ Chopina (EPWA)
2014,3,MAR,EPWA,Warszawa/ Chopina,Poland,"4,869","37,360","8,418",Warszawa/ Chopina (EPWA)
2014,4,APR,EPWA,Warszawa/ Chopina,Poland,"5,049","36,255","9,341",Warszawa/ Chopina (EPWA)
2014,5,MAY,EPWA,Warszawa/ Chopina,Poland,"5,543","41,649","13,439",Warszawa/ Chopina (EPWA)
2014,6,JUN,EPWA,Warszawa/ Chopina,Poland,"5,731","44,049","16,946",Warszawa/ Chopina (EPWA)
2014,7,JUL,EPWA,Warszawa/ Chopina,Poland,"6,416","53,189","21,550",Warszawa/ Chopina (EPWA)
2014,8,AUG,EPWA,Warszawa/ Chopina,Poland,"6,175","57,199","23,403",Warszawa/ Chopina (EPWA)
2014,9,SEP,EPWA,Warszawa/ Chopina,Poland,"6,322","53,246","23,338",Warszawa/ Chopina (EPWA)
2014,10,OCT,EPWA,Warszawa/ Chopina,Poland,"5,956","47,881","17,026",Warszawa/ Chopina (EPWA)
2014,11,NOV,EPWA,Warszawa/ Chopina,Poland,"5,296","37,381","11,881",Warszawa/ Chopina (EPWA)
2014,12,DEC,EPWA,Warszawa/ Chopina,Poland,"5,107","38,928","14,714",Warszawa/ Chopina (EPWA)
2014,1,JAN,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,2,FEB,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,3,MAR,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,4,APR,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,5,MAY,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,6,JUN,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,7,JUL,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,8,AUG,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,9,SEP,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,10,OCT,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,11,NOV,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,12,DEC,ESGG,Göteborg,Sweden,,,,Göteborg (ESGG)
2014,1,JAN,ESSA,Stockholm/ Arlanda,Sweden,"7,253","53,508","15,367",Stockholm/ Arlanda (ESSA)
2014,2,FEB,ESSA,Stockholm/ Arlanda,Sweden,"7,444","56,782","13,515",Stockholm/ Arlanda (ESSA)
2014,3,MAR,ESSA,Stockholm/ Arlanda,Sweden,"7,803","59,081","11,678",Stockholm/ Arlanda (ESSA)
2014,4,APR,ESSA,Stockholm/ Arlanda,Sweden,"8,946","69,024","28,256",Stockholm/ Arlanda (ESSA)
2014,5,MAY,ESSA,Stockholm/ Arlanda,Sweden,"9,688","74,534","41,814",Stockholm/ Arlanda (ESSA)
2014,6,JUN,ESSA,Stockholm/ Arlanda,Sweden,"9,153","72,618","42,545",Stockholm/ Arlanda (ESSA)
2014,7,JUL,ESSA,Stockholm/ Arlanda,Sweden,"5,674","46,188","20,745",Stockholm/ Arlanda (ESSA)
2014,8,AUG,ESSA,Stockholm/ Arlanda,Sweden,"8,882","69,224","34,015",Stockholm/ Arlanda (ESSA)
2014,9,SEP,ESSA,Stockholm/ Arlanda,Sweden,"10,101","77,825","45,228",Stockholm/ Arlanda (ESSA)
2014,10,OCT,ESSA,Stockholm/ Arlanda,Sweden,"10,205","78,359","31,256",Stockholm/ Arlanda (ESSA)
2014,11,NOV,ESSA,Stockholm/ Arlanda,Sweden,"8,795","66,183","16,281",Stockholm/ Arlanda (ESSA)
2014,12,DEC,ESSA,Stockholm/ Arlanda,Sweden,"7,553","59,798","17,287",Stockholm/ Arlanda (ESSA)
2014,1,JAN,EVRA,Riga,Latvia,"2,228","17,684","4,645",Riga (EVRA)
2014,2,FEB,EVRA,Riga,Latvia,"2,068","16,515","3,385",Riga (EVRA)
2014,3,MAR,EVRA,Riga,Latvia,"2,072","16,367","3,350",Riga (EVRA)
2014,4,APR,EVRA,Riga,Latvia,"2,776","22,120","4,112",Riga (EVRA)
2014,5,MAY,EVRA,Riga,Latvia,"2,909","22,898","6,598",Riga (EVRA)
2014,6,JUN,EVRA,Riga,Latvia,"2,714","21,196","5,468",Riga (EVRA)
2014,7,JUL,EVRA,Riga,Latvia,"2,778","21,592","5,981",Riga (EVRA)
2014,8,AUG,EVRA,Riga,Latvia,"2,564","20,028","5,898",Riga (EVRA)
2014,9,SEP,EVRA,Riga,Latvia,"2,871","22,316","5,536",Riga (EVRA)
2014,10,OCT,EVRA,Riga,Latvia,"2,680","20,913","3,862",Riga (EVRA)
2014,11,NOV,EVRA,Riga,Latvia,"2,313","18,159","4,170",Riga (EVRA)
2014,12,DEC,EVRA,Riga,Latvia,"2,253","17,690","5,972",Riga (EVRA)
2014,1,JAN,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,2,FEB,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,3,MAR,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,4,APR,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,5,MAY,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,6,JUN,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,7,JUL,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,8,AUG,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,9,SEP,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,10,OCT,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,11,NOV,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,12,DEC,EYVI,Vilnius,Lithuania,,,,Vilnius (EYVI)
2014,1,JAN,GCLP,Gran Canaria,Spain,"4,468","33,805","6,891",Gran Canaria (GCLP)
2014,2,FEB,GCLP,Gran Canaria,Spain,"4,103","30,345","8,374",Gran Canaria (GCLP)
2014,3,MAR,GCLP,Gran Canaria,Spain,"4,647","34,312","8,261",Gran Canaria (GCLP)
2014,4,APR,GCLP,Gran Canaria,Spain,"4,152","30,667","7,362",Gran Canaria (GCLP)
2014,5,MAY,GCLP,Gran Canaria,Spain,"3,708","27,538","4,126",Gran Canaria (GCLP)
2014,6,JUN,GCLP,Gran Canaria,Spain,"3,530","26,219","4,178",Gran Canaria (GCLP)
2014,7,JUL,GCLP,Gran Canaria,Spain,"3,361","25,709","5,050",Gran Canaria (GCLP)
2014,8,AUG,GCLP,Gran Canaria,Spain,"3,041","23,923","4,461",Gran Canaria (GCLP)
2014,9,SEP,GCLP,Gran Canaria,Spain,"3,607","27,032","4,937",Gran Canaria (GCLP)
2014,10,OCT,GCLP,Gran Canaria,Spain,"4,159","30,821","7,468",Gran Canaria (GCLP)
2014,11,NOV,GCLP,Gran Canaria,Spain,"4,307","31,782","9,501",Gran Canaria (GCLP)
2014,12,DEC,GCLP,Gran Canaria,Spain,"4,431","32,527","9,266",Gran Canaria (GCLP)
2014,1,JAN,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,695","25,494","5,130",Tenerife Sur/Reina Sofia (GCTS)
2014,2,FEB,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,417","23,017","4,329",Tenerife Sur/Reina Sofia (GCTS)
2014,3,MAR,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,756","26,224","5,045",Tenerife Sur/Reina Sofia (GCTS)
2014,4,APR,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,496","24,414","4,437",Tenerife Sur/Reina Sofia (GCTS)
2014,5,MAY,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,105","20,720","2,131",Tenerife Sur/Reina Sofia (GCTS)
2014,6,JUN,GCTS,Tenerife Sur/Reina Sofia,Spain,"1,988","19,671","2,138",Tenerife Sur/Reina Sofia (GCTS)
2014,7,JUL,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,212","21,850","2,438",Tenerife Sur/Reina Sofia (GCTS)
2014,8,AUG,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,330","22,997","3,106",Tenerife Sur/Reina Sofia (GCTS)
2014,9,SEP,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,062","20,595","1,796",Tenerife Sur/Reina Sofia (GCTS)
2014,10,OCT,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,441","24,061","2,934",Tenerife Sur/Reina Sofia (GCTS)
2014,11,NOV,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,500","23,973","4,144",Tenerife Sur/Reina Sofia (GCTS)
2014,12,DEC,GCTS,Tenerife Sur/Reina Sofia,Spain,"2,675","25,344","4,644",Tenerife Sur/Reina Sofia (GCTS)
2014,1,JAN,GCXO,Tenerife North,Spain,"2,002","13,723","2,181",Tenerife North (GCXO)
2014,2,FEB,GCXO,Tenerife North,Spain,"1,827","12,479","1,978",Tenerife North (GCXO)
2014,3,MAR,GCXO,Tenerife North,Spain,"2,129","14,700","2,611",Tenerife North (GCXO)
2014,4,APR,GCXO,Tenerife North,Spain,"2,195","14,743","2,830",Tenerife North (GCXO)
2014,5,MAY,GCXO,Tenerife North,Spain,"2,312","16,180","2,793",Tenerife North (GCXO)
2014,6,JUN,GCXO,Tenerife North,Spain,"2,134","15,004","1,893",Tenerife North (GCXO)
2014,7,JUL,GCXO,Tenerife North,Spain,"2,293","16,112","2,589",Tenerife North (GCXO)
2014,8,AUG,GCXO,Tenerife North,Spain,"2,294","16,249","2,560",Tenerife North (GCXO)
2014,9,SEP,GCXO,Tenerife North,Spain,"2,039","14,120","2,179",Tenerife North (GCXO)
2014,10,OCT,GCXO,Tenerife North,Spain,"2,072","13,907","2,431",Tenerife North (GCXO)
2014,11,NOV,GCXO,Tenerife North,Spain,"1,851","12,756","2,192",Tenerife North (GCXO)
2014,12,DEC,GCXO,Tenerife North,Spain,"2,023","13,552","2,104",Tenerife North (GCXO)
2014,1,JAN,LBSF,Sofia,Bulgaria,"1,537","16,573","5,761",Sofia (LBSF)
2014,2,FEB,LBSF,Sofia,Bulgaria,"1,382","14,337","1,299",Sofia (LBSF)
2014,3,MAR,LBSF,Sofia,Bulgaria,"1,528","16,104","1,478",Sofia (LBSF)
2014,4,APR,LBSF,Sofia,Bulgaria,"1,627","17,119",974,Sofia (LBSF)
2014,5,MAY,LBSF,Sofia,Bulgaria,"1,789","18,961","1,288",Sofia (LBSF)
2014,6,JUN,LBSF,Sofia,Bulgaria,"1,753","18,552","1,163",Sofia (LBSF)
2014,7,JUL,LBSF,Sofia,Bulgaria,"1,821","19,051","1,192",Sofia (LBSF)
2014,8,AUG,LBSF,Sofia,Bulgaria,"1,838","19,322","1,231",Sofia (LBSF)
2014,9,SEP,LBSF,Sofia,Bulgaria,"1,764","18,302","1,373",Sofia (LBSF)
2014,10,OCT,LBSF,Sofia,Bulgaria,"1,707","17,687","1,978",Sofia (LBSF)
2014,11,NOV,LBSF,Sofia,Bulgaria,"1,450","15,117",987,Sofia (LBSF)
2014,12,DEC,LBSF,Sofia,Bulgaria,"1,473","15,809","4,089",Sofia (LBSF)
2014,1,JAN,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,2,FEB,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,3,MAR,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,4,APR,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,5,MAY,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,6,JUN,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,7,JUL,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,8,AUG,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,9,SEP,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,10,OCT,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,11,NOV,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,12,DEC,LCLK,Larnaca,Cyprus,,,,Larnaca (LCLK)
2014,1,JAN,LEAL,Alicante,Spain,"1,878","15,542","1,903",Alicante (LEAL)
2014,2,FEB,LEAL,Alicante,Spain,"1,808","14,992","1,941",Alicante (LEAL)
2014,3,MAR,LEAL,Alicante,Spain,"2,206","19,012","2,445",Alicante (LEAL)
2014,4,APR,LEAL,Alicante,Spain,"3,116","27,215","4,671",Alicante (LEAL)
2014,5,MAY,LEAL,Alicante,Spain,"3,350","30,243","5,200",Alicante (LEAL)
2014,6,JUN,LEAL,Alicante,Spain,"3,536","31,144","6,869",Alicante (LEAL)
2014,7,JUL,LEAL,Alicante,Spain,"4,062","35,548","7,520",Alicante (LEAL)
2014,8,AUG,LEAL,Alicante,Spain,"4,005","35,054","6,740",Alicante (LEAL)
2014,9,SEP,LEAL,Alicante,Spain,"3,500","30,410","6,036",Alicante (LEAL)
2014,10,OCT,LEAL,Alicante,Spain,"3,307","28,478","5,132",Alicante (LEAL)
2014,11,NOV,LEAL,Alicante,Spain,"2,211","18,156","2,999",Alicante (LEAL)
2014,12,DEC,LEAL,Alicante,Spain,"1,984","16,075","1,879",Alicante (LEAL)
2014,1,JAN,LEBB,Bilbao,Spain,"1,356","10,292",324,Bilbao (LEBB)
2014,2,FEB,LEBB,Bilbao,Spain,"1,328","10,067",499,Bilbao (LEBB)
